Sweep	Chain_1	Chain_2	Chain_3	
10156	-145.1232008657	-155.9210528618	-214.718880283	
10157	-145.3839603901	-156.1582421348	-214.5312848114	
10158	-145.8287177708	-156.5733407339	-214.4816958762	
10159	-155.8626356935	-145.0407765154	-215.1532148195	
10160	-145.6111146235	-156.3695461351	-214.4859765813	
10161	-138.5299396556	-179.0919642044	-214.5146560534	
10162	-156.9579376176	-146.3061627823	-209.5317636525	
10163	-140.2813383563	-142.1610961343	-214.4903418131	
10164	-121.1205725065	-131.034394635	-202.7588948593	
10165	-119.9618495105	-125.4462163829	-204.3837973705	
10166	-119.9618495105	-125.4462163829	-204.3837973705	
10167	-120.6396995422	-125.5805665068	-203.8336772822	
10168	-120.6396995422	-125.5805665068	-203.8336772822	
10169	-126.0857462976	-120.0327897475	-206.1400753809	
10170	-109.9259054463	-121.666295991	-201.7491157017	
10171	-108.388169504	-121.0732724465	-194.2285647794	
10172	-108.7873471734	-121.2834695185	-193.260840994	
10173	-122.6608693028	-124.8002279315	-215.0221836977	
10174	-123.230208533	-124.7104779156	-214.5117326779	
10175	-127.2052712766	-149.893237834	-210.8328180026	
10176	-122.2473666659	-206.3939302308	-145.3479899198	
10177	-122.1185805145	-145.0499652543	-206.9349781023	
10178	-122.3759066627	-145.5565165793	-206.2581005437	
10179	-122.1201771049	-145.0648752828	-206.8763996445	
10180	-122.1201771049	-145.0648752828	-206.8763996445	
10181	-122.1201771049	-145.0648752828	-206.8763996445	
10182	-108.6621915413	-123.9431791819	-202.1725152531	
10183	-108.6621915413	-123.9431791819	-202.1725152531	
10184	-108.6621915413	-123.9431791819	-202.1725152531	
10185	-123.7066548781	-108.5266832019	-202.2409584371	
10186	-116.084156811	-123.5888831739	-208.56738986	
10187	-117.7674380785	-120.1152276185	-192.5001395059	
10188	-115.2961906736	-137.3400930418	-210.554171446	
10189	-115.2961906736	-137.3400930418	-210.554171446	
10190	-123.5559706521	-131.9159910017	-203.0181309607	
10191	-117.2464154173	-155.4684856668	-215.2390490703	
10192	-115.9373005432	-178.1083984704	-202.3550244188	
10193	-115.8746456481	-202.5893457155	-178.1598088895	
10194	-115.8746456481	-178.1598088895	-202.5893457155	
10195	-109.9210535356	-160.3238584601	-215.5687554813	
10196	-110.0265314985	-160.3218036368	-215.3165608072	
10197	-110.0265314985	-160.3218036368	-215.3165608072	
10198	-114.9087756213	-156.3664859391	-213.2037433466	
10199	-135.7903921393	-160.3559653612	-201.9004803599	
10200	-135.7903921393	-160.3559653612	-201.9004803599	
10201	-122.7226450249	-140.0456157742	-208.3078402188	
10202	-110.5295845272	-138.6104875477	-199.4926317471	
10203	-104.4862123326	-142.4295805224	-209.9438129949	
10204	-104.4862123326	-142.4295805224	-209.9438129949	
10205	-104.4862123326	-142.2039618278	-196.0010100111	
10206	-106.1295485358	-143.5094481904	-194.8745938388	
10207	-106.1295485358	-142.7068221052	-207.9762386309	
10208	-105.0409231477	-141.7619280245	-208.6526686333	
10209	-105.0409231477	-141.7619280245	-208.6526686333	
10210	-104.8923626189	-134.8870544377	-208.2946097238	
10211	-104.6374667858	-134.7852226863	-208.6636123416	
10212	-119.6056356503	-124.9825390861	-209.7517294377	
10213	-119.6056356503	-124.9825390861	-209.7517294377	
10214	-124.007387176	-118.820664122	-212.5161566275	
10215	-124.6660022513	-119.3350672771	-210.0609788775	
10216	-126.5996989347	-131.6526616227	-188.3617072581	
10217	-120.7160933319	-138.6513466707	-202.821953913	
10218	-120.7160933319	-138.6513466707	-202.821953913	
10219	-120.7160933319	-138.6513466707	-202.821953913	
10220	-129.8825504793	-127.150639109	-203.2744433572	
10221	-118.1150483918	-118.8919270884	-218.2855334545	
10222	-118.8919270884	-118.1150483918	-218.2855334545	
10223	-118.9583954583	-118.2199722847	-217.5650705428	
10224	-119.5399802808	-120.0418386738	-215.4304808928	
10225	-118.6599379704	-119.3033004215	-216.4076825704	
10226	-112.584542649	-126.6359999451	-206.4325532636	
10227	-104.8193101131	-126.576383775	-209.7873976046	
10228	-104.8193101131	-126.576383775	-209.7873976046	
10229	-126.4768535307	-104.2380860944	-211.2738891347	
10230	-104.2380860944	-126.4768535307	-211.2738891347	
10231	-120.8484375623	-128.3242506167	-216.480588281	
10232	-120.8484375623	-128.3242506167	-216.480588281	
10233	-105.4523346972	-120.967541104	-216.6071881657	
10234	-100.6705819745	-132.7147203527	-209.0974397046	
10235	-100.6360481717	-132.7057125778	-209.1514927033	
10236	-100.6360481717	-132.7057125778	-209.1514927033	
10237	-100.6360481717	-132.7057125778	-209.1514927033	
10238	-101.7105873992	-118.2699221247	-215.3884183056	
10239	-100.2264304092	-117.0650664865	-217.790707778	
10240	-104.5145932533	-120.9318937272	-201.5615674998	
10241	-131.9529099113	-126.8329514765	-203.946670839	
10242	-126.8329514765	-131.9529099113	-203.946670839	
10243	-126.8329514765	-131.9529099113	-203.946670839	
10244	-110.1850471922	-135.783737759	-215.1987419945	
10245	-124.8054387746	-127.2605505899	-208.2231931396	
10246	-118.4096234086	-130.671220049	-215.2824868614	
10247	-116.5546790573	-129.1561853106	-218.0411360859	
10248	-129.1561853106	-116.5546790573	-218.0411360859	
10249	-121.0430083759	-108.112083677	-217.3803124405	
10250	-108.112083677	-123.1533906028	-217.7115641606	
10251	-112.7963006395	-117.2896546226	-189.0403158767	
10252	-112.7963006395	-117.2896546226	-189.0403158767	
10253	-112.7963006395	-117.2896546226	-189.0403158767	
10254	-112.4679718111	-117.1791928888	-189.872741311	
10255	-110.0266369776	-112.4679718111	-188.55959598	
10256	-113.1829779114	-110.6074326461	-187.1730654658	
10257	-115.4230347359	-117.2632968074	-208.5361041344	
10258	-115.4230347359	-117.2632968074	-208.5361041344	
10259	-110.5118669506	-124.9897344568	-205.8503040064	
10260	-124.9897344568	-110.5118669506	-205.8503040064	
10261	-110.5118669506	-124.9897344568	-205.8503040064	
10262	-110.0596541807	-124.6387095368	-206.5692436853	
10263	-114.3383942277	-136.4426772428	-196.9161808779	
10264	-113.6185511482	-135.9664903051	-199.03839405	
10265	-113.6185511482	-135.9664903051	-199.03839405	
10266	-117.9319882106	-124.3984011794	-205.489869799	
10267	-109.1054504603	-113.4703014112	-217.706249001	
10268	-113.4703014112	-109.1054504603	-217.706249001	
10269	-113.4703014112	-109.1054504603	-217.706249001	
10270	-115.1495075829	-132.2342828166	-213.9873196798	
10271	-108.8757741107	-110.0697761567	-211.6895495028	
10272	-112.9878327339	-114.2521809804	-206.0269871915	
10273	-132.6381584451	-108.8757741107	-207.1390588238	
10274	-132.6381584451	-108.8757741107	-207.1390588238	
10275	-132.6381584451	-108.8757741107	-207.1390588238	
10276	-124.2461878737	-116.1503082586	-207.1390588238	
10277	-115.7445278076	-124.5338838284	-203.4782981385	
10278	-111.2312192672	-115.7836354768	-198.7887999275	
10279	-111.2312192672	-115.7836354768	-198.7887999275	
10280	-114.9659847378	-124.03880463	-202.3270804501	
10281	-115.847813425	-114.2663166673	-202.3353886597	
10282	-111.8424790975	-114.2663166673	-193.7934521125	
10283	-111.8424790975	-114.2663166673	-193.7934521125	
10284	-114.2663166673	-111.8424790975	-193.7934521125	
10285	-118.5971595153	-128.1647727664	-181.0695242137	
10286	-128.1647727664	-118.5971595153	-181.0695242137	
10287	-110.1258417697	-134.3861582457	-196.2609106204	
10288	-110.1258417697	-122.5831797997	-216.4471659642	
10289	-115.8121637085	-127.3182257254	-217.5691694426	
10290	-110.9840814237	-113.9628551106	-210.4173722332	
10291	-112.0578565663	-105.5699199045	-209.2621564757	
10292	-105.5699199045	-112.0578565663	-209.2621564757	
10293	-105.5699199045	-112.0578565663	-209.2621564757	
10294	-131.2116971907	-110.0157248921	-200.8080314951	
10295	-103.4735676773	-137.5060455031	-197.8762756858	
10296	-124.3682324067	-107.7738159031	-209.4482138262	
10297	-108.0353010966	-110.8193730514	-203.7692666371	
10298	-112.3374295319	-103.7275545744	-207.9523796417	
10299	-103.7275545744	-112.3374295319	-207.9523796417	
10300	-103.7670186463	-112.8223214169	-212.6014426479	
10301	-103.2044902133	-112.6325014167	-213.0035404451	
10302	-103.2044902133	-112.6325014167	-213.0035404451	
10303	-112.9031751776	-101.1032418931	-218.3549180589	
10304	-111.2922068968	-124.749566636	-219.4873868526	
10305	-111.3016703585	-124.8556275785	-220.0402744087	
10306	-113.9218213615	-107.3594680129	-215.3163945218	
10307	-109.8669845206	-124.9219282599	-210.8755291499	
10308	-119.1276232702	-116.2528796287	-209.3475852974	
10309	-115.8513442416	-116.5965734698	-212.7027698714	
10310	-116.5965734698	-115.8513442416	-212.7027698714	
10311	-115.7207228868	-117.0881310305	-211.1886988629	
10312	-107.4919663958	-117.5395724569	-210.3386590511	
10313	-107.0936690799	-117.678993357	-211.2505183871	
10314	-117.678993357	-107.0936690799	-211.2505183871	
10315	-108.1965607234	-117.5413848699	-209.462977736	
10316	-113.519184661	-103.6043264488	-212.8331465598	
10317	-107.3404185217	-108.345187684	-212.1516157482	
10318	-106.1757986643	-116.4974460037	-216.8459005224	
10319	-105.8518345667	-116.0975578615	-218.041558113	
10320	-116.4063436751	-114.1312725186	-210.9096584032	
10321	-107.5841126855	-106.2937406319	-216.5789383581	
10322	-104.2605281911	-114.7222704465	-214.0625418209	
10323	-104.2605281911	-114.7222704465	-214.0625418209	
10324	-104.2605281911	-114.7222704465	-214.0625418209	
10325	-109.8008270464	-109.9821549685	-216.5789383581	
10326	-109.9821549685	-117.1973232189	-208.9626664451	
10327	-117.1973232189	-109.9821549685	-208.9626664451	
10328	-110.1537357183	-117.3841991807	-208.2425748977	
10329	-102.5000874194	-125.1348701199	-205.2823808449	
10330	-102.5000874194	-125.1348701199	-205.2823808449	
10331	-107.120536361	-133.6993805894	-215.8086978193	
10332	-106.3497342865	-133.4562669376	-216.6916974159	
10333	-106.3497342865	-133.4562669376	-216.6916974159	
10334	-107.1781201362	-115.5029985845	-216.6916974159	
10335	-131.1622983086	-118.7965865094	-205.2126660551	
10336	-118.7965865094	-131.1622983086	-205.2126660551	
10337	-118.9450803319	-131.2041304277	-205.0954227948	
10338	-120.0596663684	-131.6054941148	-204.45851774	
10339	-107.7114788736	-146.8314070593	-202.2214128431	
10340	-106.8855457171	-146.8358313158	-202.4553662227	
10341	-106.8855457171	-146.8358313158	-202.4553662227	
10342	-119.423932055	-121.1382084113	-215.5785686406	
10343	-106.8855457171	-117.676712925	-211.1345828573	
10344	-117.4143313312	-104.5878130854	-214.1515764937	
10345	-104.5464836678	-110.9119547878	-213.263276973	
10346	-105.5825578932	-110.9912339154	-211.6465121327	
10347	-110.9552539333	-105.4099413275	-211.8388177242	
10348	-110.9552539333	-105.4099413275	-211.8388177242	
10349	-104.9571907421	-110.8955577186	-212.4595237966	
10350	-108.1266457401	-117.3017763695	-209.4288011328	
10351	-104.5764164207	-121.6091840177	-217.3824770106	
10352	-104.5764164207	-121.6091840177	-217.3824770106	
10353	-111.7466581295	-126.3546601269	-209.9637223748	
10354	-111.7466581295	-126.3546601269	-209.9637223748	
10355	-126.3546601269	-111.7466581295	-209.9637223748	
10356	-119.0268195938	-124.2021312779	-217.3824770106	
10357	-106.0471948515	-116.7866718205	-209.9517608521	
10358	-118.3781477947	-123.3251892732	-218.1297984177	
10359	-118.3781477947	-123.3251892732	-218.1297984177	
10360	-123.3251892732	-118.3781477947	-218.1297984177	
10361	-107.8492025874	-119.7117432087	-218.1297984177	
10362	-107.8492025874	-119.7117432087	-218.1297984177	
10363	-107.8492025874	-119.7117432087	-218.1297984177	
10364	-119.7117432087	-107.8492025874	-218.1297984177	
10365	-107.8492025874	-119.7117432087	-218.1297984177	
10366	-103.711417279	-117.9466650169	-216.2068003505	
10367	-109.0811479472	-129.0412544108	-218.6448223711	
10368	-106.0184972066	-123.0259036613	-211.5118885942	
10369	-106.0184972066	-123.0259036613	-211.5118885942	
10370	-105.7313377906	-123.079742134	-212.4555581738	
10371	-101.6978303452	-128.3371592959	-215.5741411478	
10372	-109.2991446167	-143.2332768998	-208.5842275501	
10373	-112.4922377564	-155.6831688674	-212.7402550601	
10374	-112.618573871	-155.7047865751	-212.640042779	
10375	-115.1454243685	-155.1684126269	-209.5227821034	
10376	-115.1454243685	-155.1684126269	-209.5227821034	
10377	-113.6967504915	-156.3010721038	-211.9911165243	
10378	-113.8346705653	-155.8113135769	-211.1922831352	
10379	-113.8346705653	-155.8113135769	-211.1922831352	
10380	-109.9583477967	-151.8329620485	-202.5437229626	
10381	-110.9293500776	-151.9035599974	-201.9435017245	
10382	-110.4571870264	-151.8294583276	-202.1554320801	
10383	-110.4571870264	-151.8294583276	-202.1554320801	
10384	-110.4571870264	-151.8294583276	-202.1554320801	
10385	-110.4571870264	-151.8294583276	-202.1554320801	
10386	-107.2039138699	-149.0821378954	-205.0396089039	
10387	-107.2039138699	-149.0821378954	-205.0396089039	
10388	-107.2039138699	-149.0821378954	-205.0396089039	
10389	-109.1804688958	-149.4789411542	-203.8220441463	
10390	-117.4709125059	-152.6487015572	-214.806782931	
10391	-102.7618049512	-152.1250402421	-208.5192890709	
10392	-102.7618049512	-152.1250402421	-208.5192890709	
10393	-102.7618049512	-152.1250402421	-208.5192890709	
10394	-115.7085170329	-138.0045851505	-217.3717173795	
10395	-138.13394697	-115.4961096153	-218.0478184491	
10396	-125.7301914558	-126.0665637388	-218.0478184491	
10397	-125.7301914558	-126.0665637388	-218.0478184491	
10398	-125.7301914558	-126.0665637388	-218.0478184491	
10399	-104.8969561463	-126.0177854613	-209.8582779142	
10400	-139.8361087927	-105.6850483708	-207.4374873282	
10401	-123.0235479179	-127.9732093889	-209.9923718762	
10402	-121.6218943444	-116.6806688513	-198.8562092644	
10403	-119.8674241233	-109.3178195099	-210.4685034101	
10404	-108.9453181555	-122.3614444274	-217.7056072264	
10405	-113.1120933695	-148.2638502888	-217.6040940177	
10406	-113.7243411747	-123.560716812	-217.0994846615	
10407	-109.6175118754	-132.785343481	-208.8123300722	
10408	-107.1727333586	-140.3717158643	-203.716975822	
10409	-105.2707296109	-133.9854510072	-210.7567512014	
10410	-105.2717797952	-133.9829853301	-210.7515032868	
10411	-105.5530155226	-133.62607927	-209.8814380666	
10412	-134.4946911432	-107.0813428753	-218.1696307156	
10413	-136.0938022256	-109.429753283	-211.3951847121	
10414	-135.818256207	-110.183983357	-209.7961590347	
10415	-110.2855974788	-135.8247059484	-209.6772142263	
10416	-110.0201162552	-135.8200032413	-210.0147155628	
10417	-105.9229585321	-128.822311934	-202.6301368396	
10418	-105.9229585321	-128.822311934	-202.6301368396	
10419	-105.9229585321	-128.822311934	-202.6301368396	
10420	-105.9229585321	-136.3951556253	-203.0180579082	
10421	-102.0081991313	-129.2288631876	-216.6902511304	
10422	-102.0081991313	-129.2288631876	-216.6902511304	
10423	-109.9815002364	-142.5139418694	-200.5929933059	
10424	-109.7454051105	-142.4720443994	-200.631628761	
10425	-107.5060857699	-142.915879349	-201.9362386986	
10426	-107.5060857699	-142.915879349	-201.9362386986	
10427	-107.5060857699	-142.915879349	-201.9362386986	
10428	-101.3370082852	-125.9167124377	-196.4289471407	
10429	-101.3370082852	-125.9167124377	-196.4289471407	
10430	-105.6208278154	-130.7242864896	-183.086285284	
10431	-105.6208278154	-130.7242864896	-183.086285284	
10432	-105.6208278154	-130.7242864896	-183.086285284	
10433	-105.6208278154	-130.7242864896	-183.086285284	
10434	-106.1258749263	-130.5346971456	-182.6350655212	
10435	-101.8338398157	-139.8423537489	-202.78295437	
10436	-101.8338398157	-139.8423537489	-202.78295437	
10437	-101.8338398157	-139.8423537489	-202.78295437	
10438	-106.2630489169	-124.6214610553	-184.8146217578	
10439	-101.8338398157	-132.1732796652	-180.9801334917	
10440	-101.8338398157	-132.1732796652	-180.9801334917	
10441	-101.7164764932	-139.4290087515	-194.5525242455	
10442	-101.7164764932	-153.7536804776	-211.1377418559	
10443	-102.2998271255	-153.2386854092	-210.4524992893	
10444	-101.6127557465	-162.1496503393	-202.9228825928	
10445	-104.1287894857	-171.4650859126	-203.1003145009	
10446	-104.1287894857	-171.4650859126	-203.1003145009	
10447	-104.1287894857	-209.3104139863	-194.2826715782	
10448	-104.6165548204	-209.1408730587	-194.2551342112	
10449	-104.6165548204	-194.2551342112	-209.1408730587	
10450	-101.7168702146	-195.204797125	-211.1360212512	
10451	-101.7168702146	-195.204797125	-211.1360212512	
10452	-101.7168702146	-211.1360212512	-195.204797125	
10453	-105.7794896464	-182.2195501965	-194.1279409944	
10454	-101.7168702146	-165.2578007969	-217.0622504294	
10455	-102.1968935964	-150.989387117	-205.2789660684	
10456	-102.1968935964	-150.989387117	-205.2789660684	
10457	-131.3418481329	-151.3775928524	-213.1440128555	
10458	-151.1510841518	-131.637705095	-212.2883130939	
10459	-131.637705095	-151.1510841518	-212.2883130939	
10460	-101.7938896826	-167.2202246217	-210.9923056411	
10461	-101.7938896826	-143.2731396623	-211.8973092465	
10462	-101.7938896826	-143.2731396623	-211.8973092465	
10463	-101.6530740915	-139.5581672446	-216.9567608965	
10464	-101.6530740915	-139.5581672446	-216.9567608965	
10465	-122.5975181095	-127.5079124208	-215.2891315937	
10466	-127.4751521514	-122.5531992881	-215.3299370254	
10467	-106.0052944583	-135.0447084162	-218.2300895302	
10468	-135.0233965889	-106.293583866	-217.216403453	
10469	-136.166943612	-112.5116574413	-217.216403453	
10470	-136.166943612	-112.5116574413	-217.216403453	
10471	-112.4446881405	-136.2035020938	-217.4212604959	
10472	-112.2111949703	-136.6274312915	-218.8723886046	
10473	-112.2111949703	-136.6274312915	-218.8723886046	
10474	-112.2111949703	-136.6274312915	-218.8723886046	
10475	-135.4633658647	-122.3216620205	-211.5801935966	
10476	-122.3200706707	-135.4654872032	-211.5897135616	
10477	-110.9556221998	-129.5174276435	-217.6465666893	
10478	-110.9942839167	-129.4816236592	-217.5200900779	
10479	-110.9942839167	-129.4816236592	-217.5200900779	
10480	-110.699757881	-117.6195228448	-217.3096630037	
10481	-120.941618935	-101.4990980242	-205.1565892427	
10482	-107.7351136752	-117.6345762145	-205.5120269356	
10483	-107.7351136752	-117.6345762145	-205.5120269356	
10484	-112.3956528641	-120.2741978373	-210.1966923426	
10485	-101.4360176957	-131.5705170349	-198.3179777179	
10486	-101.4360176957	-131.5705170349	-198.3179777179	
10487	-101.2232965238	-131.5820031636	-199.0418767969	
10488	-101.2232965238	-131.5820031636	-199.0418767969	
10489	-101.7563343475	-131.6576433182	-197.7066818273	
10490	-101.7563343475	-131.6576433182	-197.7066818273	
10491	-102.5452621929	-145.4290040045	-204.9558406512	
10492	-114.6289034669	-135.8982830707	-208.8862945856	
10493	-119.0308784345	-137.8979842579	-209.7945162597	
10494	-109.8884686203	-150.2245859594	-215.5184972705	
10495	-109.8884686203	-150.2245859594	-215.5184972705	
10496	-110.3433919336	-150.1848656883	-215.1929205408	
10497	-103.379461474	-145.4156911078	-209.3078955058	
10498	-105.3293277536	-162.9150911519	-210.1107250207	
10499	-107.0943875097	-162.2395483259	-207.8096205213	
10500	-107.0943875097	-162.2395483259	-207.8096205213	
10501	-105.1991973333	-141.626948267	-215.2349124322	
10502	-104.7907221626	-141.4587294066	-215.4608749201	
10503	-116.9903611201	-156.5427494767	-215.4608749201	
10504	-104.0045175499	-153.0327311573	-216.0796821948	
10505	-102.9029523037	-153.6555341154	-218.0287924983	
10506	-102.8440608947	-153.7674218242	-218.2587236833	
10507	-102.8440608947	-153.7674218242	-218.2587236833	
10508	-102.8440608947	-153.7674218242	-218.2587236833	
10509	-104.564469487	-153.0410803654	-215.6099398279	
10510	-104.564469487	-153.0410803654	-215.6099398279	
10511	-108.9385787729	-148.1805133065	-215.6099398279	
10512	-130.4601912678	-116.7460761834	-211.4375669893	
10513	-118.2607136764	-128.1307017674	-210.299784132	
10514	-118.2607136764	-128.1307017674	-210.299784132	
10515	-115.6742738495	-144.5479682406	-216.1213080994	
10516	-129.3828369486	-127.4258879311	-205.3475905948	
10517	-129.6358265815	-127.7030838471	-205.0226375275	
10518	-127.7030838471	-129.6358265815	-205.0226375275	
10519	-106.5781875283	-150.1195292382	-215.303952616	
10520	-106.0131553931	-150.0442902218	-216.0344353174	
10521	-111.4678772248	-161.5429890181	-201.4525715328	
10522	-111.7951050324	-161.4734717921	-201.1380594817	
10523	-106.3687187757	-132.7328740538	-202.5251272728	
10524	-105.7505253432	-132.7628051269	-203.4740651836	
10525	-132.7628051269	-105.7505253432	-203.4740651836	
10526	-132.6762242186	-106.1396388403	-202.7267167353	
10527	-132.5295097899	-111.9776540339	-199.5341138271	
10528	-111.9776540339	-132.5295097899	-199.5341138271	
10529	-120.5973551531	-153.4790600816	-215.8123273825	
10530	-113.4195275015	-147.7364398006	-212.5889351201	
10531	-113.4195275015	-147.7364398006	-212.5889351201	
10532	-113.4195275015	-147.7364398006	-212.5889351201	
10533	-113.4195275015	-147.7364398006	-212.5889351201	
10534	-113.4195275015	-147.7364398006	-212.5889351201	
10535	-132.8924101988	-118.066644761	-187.207653628	
10536	-112.6036512279	-119.811671125	-189.9699552427	
10537	-105.8264800807	-131.8204843485	-178.1244750167	
10538	-116.2489406111	-140.5935165664	-172.7550968084	
10539	-116.2489406111	-140.5935165664	-172.7550968084	
10540	-116.2489406111	-140.5935165664	-172.7550968084	
10541	-110.7677640462	-122.1252347748	-215.886435077	
10542	-110.7677640462	-122.1252347748	-215.886435077	
10543	-111.0551888139	-122.2399475964	-215.4811795893	
10544	-111.0551888139	-122.2399475964	-215.4811795893	
10545	-122.4928234367	-111.5783900927	-215.0454114133	
10546	-110.413507588	-122.1200920855	-217.3413229034	
10547	-110.413507588	-122.1200920855	-217.3413229034	
10548	-110.5288881927	-122.0679836904	-216.4888815125	
10549	-105.833180385	-137.0683912249	-216.4888815125	
10550	-111.9983414164	-142.8877282578	-215.086264138	
10551	-111.9983414164	-142.8877282578	-215.086264138	
10552	-111.9983414164	-142.8877282578	-215.086264138	
10553	-111.9983414164	-142.8877282578	-215.086264138	
10554	-111.0577539124	-141.9556699022	-216.3533416493	
10555	-132.6333416225	-116.9399680752	-216.268123486	
10556	-132.6333416225	-116.9399680752	-216.268123486	
10557	-126.769992798	-132.6297822528	-215.108867767	
10558	-132.6297822528	-126.769992798	-215.108867767	
10559	-111.2567267086	-122.997901493	-201.8447026316	
10560	-111.2567267086	-122.997901493	-201.8447026316	
10561	-109.9372484576	-121.2486291985	-204.2805436592	
10562	-125.8931762385	-110.4813344283	-211.4250956241	
10563	-110.4552823667	-125.9481857836	-211.0488878794	
10564	-110.4552823667	-125.9481857836	-211.0488878794	
10565	-105.6751893075	-128.2162299541	-217.861742908	
10566	-120.4998184174	-129.1467011226	-218.6904670746	
10567	-109.5425705559	-140.5599815666	-207.9710086315	
10568	-110.7153320409	-142.9973376623	-197.7226623756	
10569	-105.9272338041	-118.8929925773	-218.8229896779	
10570	-116.4081106145	-112.5967766338	-209.0498560946	
10571	-110.9096403287	-115.1478905233	-209.8677948317	
10572	-118.9069259272	-134.482570495	-202.886513349	
10573	-118.1619810679	-134.5248860467	-203.7341149961	
10574	-118.1619810679	-134.5248860467	-203.7341149961	
10575	-119.4254449581	-134.5933761788	-202.602838595	
10576	-134.4977289133	-118.2417245729	-203.5934523601	
10577	-114.1368730318	-109.927980824	-216.4186137105	
10578	-113.6867448466	-124.9702144168	-209.1510978414	
10579	-114.2718601499	-126.8046163849	-215.3045978832	
10580	-120.4951387878	-114.2718601499	-209.3999645395	
10581	-120.4951387878	-114.3154883225	-196.5381935636	
10582	-124.5099776484	-120.4951387878	-215.3045978832	
10583	-120.4951387878	-130.50886003	-208.3128463454	
10584	-119.8561315983	-130.2880082784	-208.6140466876	
10585	-118.7720338108	-130.0822440654	-209.5883572969	
10586	-118.7720338108	-130.0822440654	-209.5883572969	
10587	-118.7720338108	-123.8408678821	-203.823707742	
10588	-124.4785919422	-121.9572647164	-189.5943254161	
10589	-126.9196043862	-116.2450861183	-201.3565969669	
10590	-116.2450861183	-126.9196043862	-201.3565969669	
10591	-123.1958652124	-147.5650761954	-204.0252659915	
10592	-123.4529656514	-147.7554275214	-203.5176144731	
10593	-123.4529656514	-147.7554275214	-203.5176144731	
10594	-126.216711314	-169.6587946617	-202.3084187208	
10595	-124.5007586332	-164.7141197901	-208.8935961515	
10596	-122.6828691061	-163.8288345307	-216.7825780499	
10597	-112.4200093673	-163.2813217788	-216.7825780499	
10598	-104.6614667684	-157.512764973	-215.2935426186	
10599	-104.8153104346	-157.6055873197	-215.1504951572	
10600	-117.6933814809	-157.5554163772	-209.859272379	
10601	-117.4781492847	-157.3005757447	-208.6936485163	
10602	-117.4833783733	-157.3103340178	-208.8764042748	
10603	-112.6510366435	-169.1344933475	-209.4867162014	
10604	-112.7752257189	-148.9656281556	-216.4709004211	
10605	-112.7752257189	-148.9656281556	-216.4709004211	
10606	-115.8385200233	-160.3002863486	-204.204575434	
10607	-104.2774393433	-140.5838360134	-215.841570208	
10608	-111.8024024731	-153.7685949057	-203.807792788	
10609	-109.4909751288	-138.3450228271	-211.761506785	
10610	-111.5536105344	-157.1641035599	-216.0243396455	
10611	-114.017219005	-147.1274803748	-217.1571051026	
10612	-114.017219005	-147.1274803748	-217.1571051026	
10613	-114.7881924552	-166.8300535732	-209.1809023436	
10614	-120.6979660011	-165.4411528472	-208.0134346135	
10615	-126.6605715341	-156.1316789741	-208.5908905965	
10616	-110.9146695297	-133.8751670382	-223.316656253	
10617	-110.9146695297	-133.8751670382	-223.316656253	
10618	-110.9146695297	-133.8751670382	-223.316656253	
10619	-110.1242198592	-155.4597124966	-210.5323602395	
10620	-110.4487503182	-155.3875822753	-209.6779046905	
10621	-119.14617274	-136.8026012898	-204.2693477822	
10622	-114.320405148	-129.1278010448	-216.8141511673	
10623	-114.320405148	-129.1278010448	-216.8141511673	
10624	-114.320405148	-129.1278010448	-216.8141511673	
10625	-111.2364115101	-140.1969044743	-188.2945114096	
10626	-107.9401766579	-120.3350019206	-193.9279839657	
10627	-135.947979571	-109.393049345	-200.9139017569	
10628	-135.947979571	-109.393049345	-200.9139017569	
10629	-135.947979571	-109.393049345	-200.9139017569	
10630	-108.9061008844	-135.6583406081	-200.9823369366	
10631	-131.8711730438	-112.7034188936	-202.8243856419	
10632	-112.7034188936	-131.8711730438	-202.8243856419	
10633	-122.8046703794	-161.6403301969	-196.079068759	
10634	-100.3305748102	-152.5794669456	-212.0681951625	
10635	-100.3305748102	-152.5794669456	-212.0681951625	
10636	-100.4586133462	-144.9225177375	-215.859200652	
10637	-99.85631829264	-150.0652469738	-192.7555548346	
10638	-101.7997661747	-145.4046593642	-208.7363602552	
10639	-100.947914312	-145.6054536092	-209.7214989779	
10640	-107.9671688004	-134.3070042898	-215.1979994977	
10641	-134.3070042898	-107.9671688004	-215.1979994977	
10642	-107.9671688004	-134.3070042898	-215.1979994977	
10643	-108.9427447442	-126.593334744	-215.1979994977	
10644	-108.9427447442	-126.593334744	-215.1979994977	
10645	-108.8336274894	-126.6313583365	-215.4078338455	
10646	-126.6044212832	-109.323636884	-214.7903339118	
10647	-109.40738138	-111.0276282786	-214.7903339118	
10648	-105.2372548264	-111.3335340294	-208.0030859865	
10649	-112.7038452018	-108.111439245	-214.5057133129	
10650	-112.0505439808	-107.3597463116	-214.768931844	
10651	-116.8396139175	-102.1550690431	-201.4752390255	
10652	-101.9628250454	-116.7035860549	-201.4480697693	
10653	-101.3018453967	-114.5052661908	-207.7762375051	
10654	-101.3018453967	-114.5052661908	-207.7762375051	
10655	-100.3628870925	-114.1265020261	-208.9030658821	
10656	-100.1615347292	-104.9533787325	-217.870672445	
10657	-104.2465833705	-105.5783295402	-210.5871556702	
10658	-93.69120874816	-117.4246447863	-211.1682590142	
10659	-93.69120874816	-105.035092905	-196.5751009606	
