Sweep	g
5422	8.91202
5423	11.7993
5424	11.7993
5425	11.7993
5426	13.8171
5427	13.8171
5428	9.8886
5429	9.8886
5430	14.537
5431	8.84088
5432	8.84088
5433	8.84088
5434	8.06171
5435	8.06171
5436	8.06171
5437	8.06171
5438	9.23649
5439	9.23649
5440	9.23649
5441	9.23649
5442	12.5374
5443	13.6352
5444	13.6352
5445	13.6352
5446	9.75664
5447	9.75664
5448	13.9436
5449	13.9436
5450	11.536
5451	10.8178
5452	11.8574
5453	11.8574
5454	11.8574
5455	11.8574
5456	11.8574
5457	11.8574
5458	10.518
5459	7.79349
5460	9.75178
5461	11.0562
5462	11.0562
5463	11.0562
5464	11.0562
5465	11.0562
5466	9.51906
5467	8.98483
5468	8.98483
5469	8.98483
5470	12.3714
5471	12.3714
5472	12.1609
5473	13.7763
5474	13.7763
5475	13.7763
5476	13.7763
5477	13.7763
5478	13.7763
5479	13.7763
5480	13.7763
5481	13.7763
5482	15.463
5483	15.463
5484	15.463
5485	15.6709
5486	15.6709
5487	11.74
5488	11.74
5489	11.74
5490	11.74
5491	15.0645
5492	15.0645
5493	15.0645
5494	15.0645
5495	15.0645
5496	15.0645
5497	15.3865
5498	15.3865
5499	15.3865
5500	15.3865
5501	19.9942
5502	22.2903
5503	22.2903
5504	22.2903
5505	16.1775
5506	14.5427
5507	14.5427
5508	14.5427
5509	12.3859
5510	12.3859
5511	12.3859
5512	11.4012
5513	11.4012
5514	13.9559
5515	13.9559
5516	13.8011
5517	9.70123
5518	10.6889
5519	10.6889
5520	13.2944
5521	13.4855
5522	12.277
5523	11.0568
5524	11.0568
5525	9.00513
5526	10.1013
5527	11.5506
5528	11.457
5529	12.6974
5530	8.90634
5531	8.90634
5532	9.72097
5533	12.7942
5534	9.64519
5535	9.64519
5536	13.7698
5537	13.7698
5538	13.7698
5539	9.93216
5540	13.7365
5541	13.7365
5542	13.7365
5543	13.7365
5544	12.2108
5545	16.2647
5546	16.2647
5547	17.1122
5548	17.1122
5549	17.3075
5550	9.18399
5551	10.3768
5552	12.8895
5553	13.195
5554	13.195
5555	13.195
5556	10.7841
5557	14.1475
5558	7.20206
5559	7.20206
5560	8.6127
5561	9.4564
5562	9.4564
5563	9.4564
5564	9.4564
5565	11.7927
5566	12.0678
5567	12.0678
5568	12.0678
5569	14.2291
5570	11.4743
5571	9.07506
5572	10.6784
5573	10.6784
5574	10.6784
5575	10.2401
5576	10.2401
5577	10.2401
5578	10.2401
5579	9.03108
5580	9.03108
5581	10.7562
5582	10.7562
5583	10.7562
5584	10.7562
5585	11.8055
5586	12.299
5587	8.64958
5588	10.218
5589	7.80384
5590	7.80384
5591	9.69119
5592	9.69119
5593	9.69119
5594	9.8279
5595	9.8279
5596	11.1473
5597	11.1473
5598	11.1473
5599	11.1473
5600	11.1473
5601	11.1473
5602	11.1473
5603	11.8505
5604	9.33233
5605	10.1411
5606	11.8504
5607	11.8504
5608	17.687
5609	12.7344
5610	12.7344
5611	12.7344
5612	12.7344
5613	12.7344
5614	12.7344
5615	12.7344
5616	12.9644
5617	12.1611
5618	12.1611
5619	13.0283
5620	15.8679
5621	13.7572
5622	13.7572
5623	13.7572
5624	13.7572
5625	13.7572
5626	13.7572
5627	12.6124
5628	12.6124
5629	12.6124
5630	13.0228
5631	13.0228
5632	13.0228
5633	13.0228
5634	10.7326
5635	10.7326
5636	10.7326
5637	11.4081
5638	11.1194
5639	6.59569
5640	6.59569
5641	6.59569
5642	8.22178
5643	7.84768
5644	7.84768
5645	7.91065
5646	7.91065
5647	7.91065
5648	7.91065
5649	8.39204
5650	8.39204
5651	11.765
5652	7.59157
5653	11.2482
5654	11.2482
5655	11.2482
5656	7.03627
5657	7.03627
5658	7.03627
5659	7.03627
5660	7.03627
5661	7.03627
5662	7.38794
5663	7.38794
5664	8.2833
5665	8.2833
5666	8.2833
5667	8.2833
5668	9.67793
5669	9.67793
5670	9.27792
5671	7.95374
5672	7.95374
5673	8.98853
5674	8.98853
5675	8.98853
5676	9.73407
5677	9.73407
5678	9.73407
5679	10.2894
5680	10.2894
5681	10.2894
5682	6.56237
5683	6.56237
5684	8.55534
5685	8.55534
5686	8.55534
5687	5.71096
5688	5.71096
5689	5.71096
5690	6.14854
5691	5.82145
5692	6.25052
5693	6.25052
5694	7.03791
5695	7.03791
5696	7.03791
5697	7.03791
5698	8.45101
5699	8.45101
5700	8.45101
5701	9.65662
5702	9.65662
5703	9.65662
5704	7.40185
5705	7.40185
5706	7.40185
5707	7.40185
5708	7.40185
5709	5.99574
5710	5.99574
5711	5.99574
5712	5.99574
5713	7.59393
5714	7.59393
5715	9.55516
5716	9.29639
5717	9.29639
5718	9.29639
5719	9.29639
5720	9.29639
5721	9.29639
5722	9.29639
5723	11.2576
5724	11.2576
5725	10.3902
5726	10.3902
5727	10.3902
5728	7.36934
5729	7.36934
5730	7.36934
5731	7.36934
5732	7.36934
5733	7.36934
5734	9.22372
5735	12.0706
5736	12.0706
5737	12.0706
5738	11.6332
5739	7.93947
5740	6.82174
5741	6.82174
5742	9.66341
5743	13.0276
5744	13.0276
5745	12.5779
5746	6.79975
5747	7.50503
5748	7.97577
5749	8.1919
5750	8.1919
5751	7.44766
5752	13.238
5753	7.84262
5754	7.84262
5755	7.41215
5756	11.6688
5757	9.36553
5758	9.36553
5759	9.36553
5760	11.0301
5761	10.8133
5762	10.8133
5763	10.8133
5764	9.60079
5765	9.60079
5766	9.60079
5767	8.21792
5768	8.21792
5769	8.04083
5770	8.04083
5771	10.2382
5772	9.33298
5773	9.33298
5774	9.48543
5775	9.48543
5776	9.48543
5777	10.0736
5778	8.87439
5779	8.87439
5780	5.893
5781	7.6848
5782	6.82972
5783	6.82972
5784	8.70574
5785	15.0827
5786	15.0827
5787	15.0827
5788	11.8905
5789	9.32629
5790	12.9137
5791	10.0489
5792	10.0489
5793	10.0489
5794	10.0489
5795	10.0489
5796	8.34698
5797	8.47373
5798	8.47373
5799	10.0406
5800	10.0406
5801	10.0406
5802	9.45012
5803	9.45012
5804	9.05632
5805	14.0531
5806	14.0531
5807	14.0531
5808	14.0531
5809	14.0084
5810	14.0084
5811	14.0084
5812	9.82536
5813	9.82536
5814	9.82536
5815	9.73313
5816	9.73313
5817	12.6739
5818	12.6739
5819	6.66505
5820	7.17119
5821	7.17119
5822	10.856
5823	7.68612
5824	7.68612
5825	7.68612
5826	7.68612
5827	10.0262
5828	10.0262
5829	12.7649
5830	12.7649
5831	12.7649
5832	6.67213
5833	6.44277
5834	6.44277
5835	6.34582
5836	5.47518
5837	5.37784
5838	6.3786
5839	8.51311
5840	8.51311
5841	8.51311
5842	8.51311
5843	9.81313
5844	9.81313
5845	8.55866
5846	8.55866
5847	8.55866
5848	8.55866
5849	8.55866
5850	8.62735
5851	10.1731
5852	10.1731
5853	10.1731
5854	7.63567
5855	9.40496
5856	9.40496
5857	9.40496
5858	7.15796
5859	7.15796
5860	6.7669
5861	6.7669
5862	6.7669
5863	6.7669
5864	6.7669
5865	6.7669
5866	6.7669
5867	10.4315
5868	10.4315
5869	10.4315
5870	11.5625
5871	11.5625
5872	11.5625
5873	11.5625
5874	9.99189
5875	9.99189
5876	7.52288
5877	7.67846
5878	8.56762
5879	8.56762
5880	8.56762
5881	8.56762
5882	8.56762
5883	11.1573
5884	11.1573
5885	10.0934
5886	10.0934
5887	10.0934
5888	5.15337
5889	5.15337
5890	5.15337
5891	5.15337
5892	5.15337
5893	5.15337
5894	5.15337
5895	9.65806
5896	8.31386
5897	8.31386
5898	7.47119
5899	7.47119
5900	7.47119
5901	9.10069
5902	6.56623
5903	6.56623
5904	10.2968
5905	10.6155
5906	9.33388
5907	9.33388
5908	9.33388
5909	10.6439
5910	10.6439
5911	10.6439
5912	10.6439
5913	7.04665
5914	7.04665
5915	5.43492
5916	6.4174
5917	10.1867
5918	10.7159
5919	9.51424
5920	9.51424
5921	11.5147
5922	11.5147
5923	11.5147
5924	11.5147
5925	10.5729
5926	10.5729
5927	15.4361
5928	15.4361
5929	10.1128
5930	7.50772
5931	7.50772
5932	11.5948
5933	11.5948
5934	10.7203
5935	9.20223
5936	8.93032
5937	8.93032
5938	8.93032
5939	8.93032
5940	8.93032
5941	6.74023
5942	6.74023
5943	8.28403
5944	8.28403
5945	7.40423
5946	7.40423
5947	6.248
5948	6.248
5949	6.248
5950	9.49748
5951	9.49748
5952	9.49748
5953	9.49748
5954	9.49748
5955	9.49748
5956	12.525
5957	12.5223
5958	12.5223
5959	8.81775
5960	8.81775
5961	8.81775
5962	8.99178
5963	13.7806
5964	15.1487
5965	15.1487
5966	15.1487
5967	17.5826
5968	17.5826
5969	13.5847
5970	9.6657
5971	9.6657
5972	7.11428
5973	8.99977
5974	10.6074
5975	10.6074
5976	10.6074
5977	10.6074
5978	14.4852
5979	14.4852
5980	14.4852
5981	15.1483
5982	15.6911
5983	15.6911
5984	6.66197
5985	8.70836
5986	10.8846
5987	13.9618
5988	8.2054
5989	8.2054
5990	8.2054
5991	11.6569
5992	11.6115
5993	6.17545
5994	6.17545
5995	6.17545
5996	9.68006
5997	10.004
5998	10.4089
5999	9.64635
6000	9.64635
6001	9.64635
6002	9.64635
6003	9.64635
6004	7.51588
6005	7.51588
6006	7.51588
6007	10.0498
6008	10.0498
6009	10.0498
6010	7.88028
6011	7.66892
6012	7.66892
6013	7.66892
6014	7.66892
6015	7.66892
6016	7.66892
6017	7.66892
6018	7.66892
6019	7.66892
6020	7.66892
6021	7.66892
6022	7.66892
6023	7.66892
6024	7.66892
6025	8.33032
6026	8.33032
6027	10.442
6028	8.94481
6029	8.94481
6030	11.9565
6031	11.8895
6032	10.4617
6033	10.4617
6034	10.4617
6035	10.4617
6036	10.4617
6037	9.30599
6038	9.30599
6039	9.30599
6040	10.882
6041	10.882
6042	10.882
6043	10.882
6044	11.3933
6045	10.6757
6046	8.25754
6047	15.0807
6048	15.0807
6049	15.0807
6050	11.2404
6051	11.2404
6052	11.2404
6053	11.2404
6054	11.2404
6055	11.2404
6056	11.2404
6057	8.90858
6058	8.90858
6059	8.88345
6060	8.88345
6061	8.88345
6062	8.88345
6063	13.3436
6064	13.3436
6065	10.9248
6066	10.9248
6067	9.61337
6068	9.61337
6069	9.61337
6070	9.61337
6071	9.61337
6072	9.61337
6073	9.39039
6074	9.39039
6075	9.39039
6076	9.39039
6077	9.7514
6078	9.7514
6079	9.7514
6080	9.7514
6081	14.9338
6082	13.068
6083	13.8654
6084	12.7561
6085	16.0164
6086	13.5351
6087	13.5351
6088	13.7199
6089	13.7929
6090	13.7929
6091	13.7929
6092	8.09013
6093	8.09013
6094	8.09013
6095	8.09013
6096	8.09013
6097	8.09013
6098	9.47118
6099	9.47118
6100	9.47118
6101	9.47118
6102	8.00046
6103	8.00046
6104	8.00046
6105	9.43972
6106	9.43972
6107	9.43972
6108	8.34354
6109	8.34354
6110	8.34354
6111	8.34354
6112	8.34354
6113	8.4107
6114	8.4107
6115	8.4107
6116	8.4107
6117	8.4107
6118	8.4107
6119	8.4107
6120	8.4107
6121	7.03672
6122	7.03672
6123	7.03672
6124	9.20938
6125	9.20938
6126	9.20938
6127	8.70964
6128	8.70964
6129	8.70964
6130	8.70964
6131	8.70964
6132	8.70964
6133	8.70964
6134	8.70964
6135	7.2908
6136	7.2908
6137	10.7842
6138	9.01445
6139	9.01445
6140	9.01445
6141	8.60852
6142	8.31545
6143	8.31545
6144	8.31545
6145	8.31545
6146	8.31545
6147	9.97763
6148	9.97763
6149	9.97763
6150	9.97763
6151	9.68539
6152	8.54578
6153	8.54578
6154	8.54578
6155	8.54578
6156	8.54578
6157	8.87159
6158	9.46724
6159	11.1958
6160	11.1958
6161	11.1958
6162	9.7244
6163	9.7244
6164	8.73649
6165	9.37967
6166	9.37967
6167	9.37967
6168	9.37967
6169	9.37967
6170	9.37967
6171	9.37967
6172	10.6771
6173	10.1305
6174	12.8192
6175	14.3022
6176	14.3022
6177	9.32336
6178	9.69661
6179	9.69661
6180	9.69661
6181	9.69661
6182	11.0824
6183	12.2171
6184	12.2171
6185	10.1343
6186	10.1343
6187	10.1343
6188	10.1343
6189	8.31427
6190	8.31427
6191	8.31427
6192	8.31427
6193	8.85954
6194	9.04274
6195	6.56634
6196	6.56634
6197	11.262
6198	10.418
6199	10.418
6200	10.418
6201	9.83505
6202	9.83505
6203	9.83505
6204	9.83505
6205	9.83505
6206	9.83505
6207	10.7509
6208	10.7509
6209	10.7509
6210	7.47047
6211	7.47047
6212	7.47047
6213	7.47047
6214	7.47047
6215	12.439
6216	7.21915
6217	6.80289
6218	6.80289
6219	7.73633
6220	11.4296
6221	10.1532
6222	9.7071
6223	9.7071
6224	9.7071
6225	5.68893
6226	6.05349
6227	6.79598
6228	6.79598
6229	7.45588
6230	7.45588
6231	7.45588
6232	7.45588
6233	7.45588
6234	7.45588
6235	7.45588
6236	7.45588
6237	7.45588
6238	12.626
6239	9.60938
6240	9.60938
6241	9.60938
6242	9.60938
6243	9.60938
6244	7.36828
6245	8.50296
6246	9.87631
6247	9.87631
6248	9.12165
6249	9.12165
6250	9.12165
6251	15.0579
6252	14.0242
6253	9.7852
6254	11.8143
6255	11.8143
6256	11.8143
6257	11.8143
6258	11.8143
6259	11.8143
6260	10.4561
6261	10.4561
6262	10.4561
6263	15.6014
6264	16.0044
6265	16.0044
6266	16.8331
6267	13.1146
6268	12.3812
6269	12.3812
6270	7.51663
6271	8.6555
6272	9.82172
6273	9.82172
6274	9.59465
6275	9.59465
6276	9.59465
6277	10.4594
6278	10.3132
6279	10.3132
6280	8.35144
6281	12.3917
6282	12.3917
6283	11.8743
6284	8.8547
6285	8.8547
6286	12.7906
6287	12.7906
6288	10.8839
6289	12.8617
6290	12.8617
6291	12.8617
6292	12.8617
6293	8.3527
6294	8.3527
6295	8.3527
6296	8.3527
6297	8.3527
6298	8.3527
6299	8.04748
6300	12.6207
6301	12.2829
6302	12.2829
6303	7.71216
6304	7.71216
6305	6.51249
6306	7.19909
6307	6.42201
6308	6.42201
6309	9.0906
6310	9.0906
6311	9.0906
6312	9.0906
6313	8.65976
6314	8.65976
6315	8.65976
6316	11.5647
6317	11.5647
6318	11.5647
6319	9.76374
6320	9.76374
6321	9.76374
6322	9.76374
6323	7.75567
6324	7.75567
6325	7.75567
6326	7.75567
6327	8.24492
6328	8.24492
6329	8.24492
6330	8.82483
6331	8.82483
6332	8.82483
6333	8.82483
6334	7.81788
6335	7.81788
6336	7.81788
6337	6.66734
6338	7.76292
6339	7.47696
6340	7.47696
6341	9.40682
6342	9.40682
6343	9.40682
6344	9.40682
6345	7.04715
6346	7.04715
6347	9.06551
6348	8.12
6349	8.12
6350	6.74093
6351	6.74093
6352	8.36985
6353	8.36985
6354	8.36985
6355	8.36985
6356	7.47455
6357	7.47455
6358	7.47455
6359	7.47455
6360	7.57785
6361	7.57785
6362	7.57785
6363	7.57785
6364	6.92435
6365	7.22112
6366	7.91792
6367	7.91792
6368	7.91792
6369	7.91792
6370	8.67635
6371	8.2804
6372	8.2804
6373	8.2804
6374	11.4813
6375	11.0017
6376	6.54684
6377	6.50053
6378	7.3175
6379	7.3175
6380	9.52697
6381	9.40073
6382	9.40073
6383	9.40073
6384	9.40073
6385	9.40073
6386	9.40073
6387	9.40073
6388	9.40073
6389	9.40073
6390	8.67631
6391	7.62134
6392	7.12146
6393	7.12146
6394	7.12146
6395	5.8209
6396	5.65071
6397	6.19908
6398	9.30418
6399	9.30418
6400	9.30418
6401	6.82425
6402	6.82425
6403	6.4913
6404	6.4913
6405	6.4913
6406	5.81758
6407	7.09089
6408	7.09089
6409	7.09089
6410	7.09089
6411	7.09089
6412	7.09089
6413	7.09089
6414	7.55346
6415	7.55346
6416	8.44785
6417	10.5947
6418	6.38648
6419	6.38648
6420	6.38648
6421	6.38648
6422	9.41007
6423	11.1642
6424	10.2404
6425	10.2404
6426	10.2404
6427	10.2404
6428	10.2404
6429	8.35428
6430	10.1151
6431	10.1151
6432	9.62886
6433	9.62886
6434	9.62886
6435	10.438
6436	10.438
6437	8.49727
6438	9.0177
6439	13.3138
6440	13.3138
6441	9.4164
6442	9.4164
6443	7.25142
6444	8.54917
6445	14.2629
6446	14.2629
6447	8.48609
6448	8.48609
6449	8.48609
6450	11.9201
6451	11.9201
6452	11.1773
6453	11.1773
6454	12.2128
6455	12.2128
6456	10.4881
6457	7.16366
6458	7.16366
6459	7.16366
6460	6.98524
6461	6.98524
6462	5.01999
6463	5.01999
6464	5.01999
6465	8.04766
6466	9.33961
6467	8.43915
6468	11.0576
6469	12.0525
6470	12.0525
6471	12.0525
6472	8.73182
6473	9.47502
6474	9.47502
6475	10.1906
6476	10.1906
6477	8.34404
6478	8.34404
6479	8.34404
6480	8.34404
6481	8.34404
6482	8.34404
6483	8.82459
6484	8.82459
6485	8.82459
6486	8.82459
6487	7.2037
6488	7.2037
6489	6.23799
6490	10.3048
6491	7.46048
6492	7.13034
6493	7.13034
6494	7.13034
6495	9.13479
6496	8.12771
6497	8.12771
6498	8.27115
6499	8.27115
6500	8.27115
6501	7.49682
6502	8.69401
6503	8.69401
6504	9.70887
6505	8.22979
6506	8.48679
6507	8.48679
6508	8.48679
6509	11.2064
6510	8.17065
6511	8.17065
6512	9.12805
6513	9.12805
6514	9.12805
6515	9.69528
6516	10.6183
6517	10.6183
6518	10.6183
6519	10.0643
6520	10.0643
6521	10.0643
6522	10.0643
6523	9.56017
6524	9.56017
6525	9.56017
6526	9.56017
6527	9.56017
6528	9.56017
6529	9.56017
6530	9.56017
6531	9.02388
6532	9.02388
6533	9.02388
6534	12.3124
6535	10.9938
6536	10.9938
6537	10.73
6538	10.7864
6539	13.5598
6540	14.5961
6541	13.0916
6542	11.1228
6543	9.82525
6544	9.82525
6545	12.3464
6546	10.0117
6547	10.0117
6548	10.0117
6549	11.0879
6550	11.0879
6551	11.0879
6552	8.89052
6553	8.54218
6554	11.2976
6555	11.2976
6556	11.2976
6557	11.2976
6558	12.3669
6559	11.8256
6560	12.7115
6561	9.04574
6562	9.04574
6563	9.04574
6564	9.04574
6565	9.04574
6566	9.04574
6567	9.04574
6568	9.04574
6569	9.04574
6570	9.04574
6571	9.04574
6572	9.04574
6573	9.49863
6574	9.49863
6575	8.02579
6576	8.02579
6577	9.03924
6578	9.03924
6579	10.9408
6580	10.9408
6581	10.9408
6582	13.7722
6583	13.7722
6584	15.1826
6585	15.1826
6586	15.1826
6587	13.871
6588	13.871
6589	10.0712
6590	10.0712
6591	10.0712
6592	10.0746
6593	10.0746
6594	10.0746
6595	13.5194
6596	9.2324
6597	9.2324
6598	7.17697
6599	7.55696
6600	11.3147
6601	11.3147
6602	11.3147
6603	11.3147
6604	11.3147
6605	10.5765
6606	10.5765
6607	10.5765
6608	10.5765
6609	10.5765
6610	10.5765
6611	10.5765
6612	10.5765
6613	10.5765
6614	13.8416
6615	8.62612
6616	9.82224
6617	9.82224
6618	9.82224
6619	10.5063
6620	10.5063
6621	9.72032
6622	11.7173
6623	11.7173
6624	11.7173
6625	11.7173
6626	11.4306
6627	11.4306
6628	10.8277
6629	11.2656
6630	11.5984
6631	11.5984
6632	11.5984
6633	11.5984
6634	11.5984
6635	8.97074
6636	10.4388
6637	10.4388
6638	9.37484
6639	9.47824
6640	9.47824
6641	9.47824
6642	9.47824
6643	9.47824
6644	11.0934
6645	8.98388
6646	9.17479
6647	9.17479
6648	9.17479
6649	11.1907
6650	11.1907
6651	11.1907
6652	11.1907
6653	9.31084
6654	9.31084
6655	9.31084
6656	9.31084
6657	9.31084
6658	9.31084
6659	9.31084
6660	9.31084
6661	9.31084
6662	9.31084
6663	7.95619
6664	7.95619
6665	7.95619
6666	9.1265
6667	12.7583
6668	12.7583
6669	13.5674
6670	13.5674
6671	13.5674
6672	6.98294
6673	6.98294
6674	7.41276
6675	8.78915
6676	8.78915
6677	8.78915
6678	8.78915
6679	8.78915
6680	8.78915
6681	8.78915
6682	8.78915
6683	12.8101
6684	12.7314
6685	12.7314
6686	11.6862
6687	11.6862
6688	11.6862
6689	11.6862
6690	10.2289
6691	9.46207
6692	14.1033
6693	13.8998
6694	13.8998
6695	14.9907
6696	14.9907
6697	14.9907
6698	12.0368
6699	12.0368
6700	11.8758
6701	9.51606
6702	9.51606
6703	9.51606
6704	10.5001
6705	10.5001
6706	10.5001
6707	10.5001
6708	8.57016
6709	10.5768
6710	10.5768
6711	10.5768
6712	10.5768
6713	10.5768
6714	14.4627
6715	14.4627
6716	10.9276
6717	13.784
6718	15.5466
6719	15.5466
6720	15.5466
6721	16.3537
6722	16.3537
6723	16.3537
6724	16.3537
6725	11.6442
6726	8.38692
6727	8.38692
6728	12.6654
6729	12.6654
6730	12.1877
6731	7.50547
6732	7.50547
6733	7.6721
6734	7.6721
6735	9.28716
6736	11.9657
6737	11.9657
6738	11.9657
6739	11.7322
6740	11.7322
6741	9.15576
6742	10.1615
6743	10.1615
6744	9.08369
6745	9.08369
6746	9.08369
6747	9.08369
6748	9.08369
6749	9.08369
6750	9.08369
6751	8.70687
6752	9.83031
6753	9.83031
6754	9.83031
6755	9.08371
6756	8.57598
6757	8.57598
6758	8.57598
6759	8.57598
6760	8.57598
6761	8.57598
6762	8.57598
6763	8.57598
6764	8.65442
6765	11.0651
6766	14.1092
6767	14.1092
6768	14.1092
6769	14.1092
6770	15.2138
6771	16.5884
6772	9.57266
6773	9.28317
6774	9.28317
6775	9.28317
6776	11.0208
6777	11.0208
6778	10.357
6779	9.16485
6780	9.16485
6781	9.16485
6782	9.16485
6783	9.16485
6784	9.16485
6785	7.95581
6786	7.95581
6787	8.51351
6788	8.51351
6789	10.7331
6790	12.6725
6791	12.6725
6792	9.24036
6793	10.1183
6794	10.1183
6795	10.1183
6796	9.25832
6797	9.25832
6798	11.3844
6799	11.3844
6800	11.3844
6801	10.4417
6802	10.1204
6803	10.1204
6804	10.1204
6805	10.1204
6806	12.4799
6807	12.4799
6808	10.9986
6809	10.9986
6810	10.9986
6811	9.70643
6812	9.93369
6813	9.93369
6814	9.93369
6815	9.93369
6816	9.93369
6817	9.93369
6818	9.93369
6819	11.5473
6820	11.5473
6821	11.5473
6822	11.5473
6823	11.5473
6824	14.7677
6825	14.7677
6826	8.64208
6827	10.0462
6828	10.0462
6829	10.0462
6830	10.0462
6831	10.0462
6832	9.52615
6833	9.52615
6834	8.13917
6835	6.5659
6836	6.5659
6837	6.5659
6838	6.5659
6839	8.97862
6840	12.0855
6841	12.0855
6842	12.0855
6843	12.0855
6844	12.0855
6845	11.8311
6846	10.006
6847	10.006
6848	11.9375
6849	11.9375
6850	11.9375
6851	10.3037
6852	7.06517
6853	7.06517
6854	7.58746
6855	7.58746
6856	8.90916
6857	8.90916
6858	11.7556
6859	11.1712
6860	11.1712
6861	8.44337
6862	13.6421
6863	13.6421
6864	15.568
6865	15.568
6866	15.1407
6867	12.2931
6868	11.9971
6869	11.9971
6870	12.1482
6871	12.1482
6872	12.1361
6873	7.07087
6874	7.54574
6875	7.54574
6876	7.27215
6877	10.8343
6878	10.8343
6879	11.2923
6880	12.3363
6881	12.3363
6882	12.3363
6883	12.3363
6884	12.3363
6885	12.3363
6886	12.3363
6887	12.3363
6888	13.7143
6889	13.7143
6890	13.0139
6891	13.0139
6892	10.4271
6893	10.4271
6894	10.4271
6895	10.3139
6896	9.72329
6897	9.72329
6898	12.3308
6899	11.6818
6900	11.6818
6901	11.3048
6902	11.3048
6903	11.3048
6904	11.3048
6905	11.8095
6906	11.8095
6907	11.8095
6908	12.4329
6909	11.2657
6910	12.5656
6911	11.6455
6912	11.6455
6913	11.6455
6914	11.6455
6915	10.6218
6916	10.6218
6917	10.6218
6918	10.6218
6919	10.6218
6920	10.6218
6921	10.6218
6922	10.6218
6923	11.1873
6924	11.1873
6925	11.1873
6926	10.5857
6927	11.6173
6928	9.84035
6929	8.30672
6930	8.66345
6931	8.66345
6932	8.66345
6933	8.66345
6934	8.66345
6935	8.66345
6936	8.9429
6937	8.9429
6938	14.663
6939	14.663
6940	14.2887
6941	14.2887
6942	11.043
6943	11.043
6944	10.4831
6945	7.70279
6946	7.70279
6947	7.70279
6948	12.6233
6949	12.6233
6950	12.6233
6951	12.6233
6952	13.6876
6953	13.6876
6954	13.1609
6955	12.2451
6956	11.0622
6957	8.76418
6958	10.8151
6959	16.3416
6960	9.78849
6961	10.9085
6962	10.9085
6963	10.9085
6964	10.9085
6965	10.9085
6966	8.80089
6967	7.83282
6968	9.42721
6969	9.82945
6970	9.82945
6971	9.68831
6972	7.40623
6973	11.1178
6974	9.02494
6975	8.77988
6976	8.77988
6977	8.7381
6978	8.7381
6979	9.81931
6980	9.81931
6981	9.81931
6982	9.81931
6983	9.81931
6984	9.81931
6985	9.81931
6986	11.0403
6987	9.1347
6988	9.1347
6989	11.0265
6990	11.0265
6991	11.0265
6992	11.0265
6993	10.8719
6994	7.78087
6995	10.2866
6996	10.2866
6997	10.2866
6998	8.26648
6999	8.26648
7000	8.26648
7001	8.88442
7002	8.88442
7003	8.88442
7004	9.73746
7005	9.9418
7006	9.522
7007	9.522
7008	9.522
7009	9.522
7010	9.522
7011	9.522
7012	11.1427
7013	8.66489
7014	11.4867
7015	11.4867
7016	11.4867
7017	9.28508
7018	8.48206
7019	8.08232
7020	8.08232
7021	8.82491
7022	8.82491
7023	7.33547
7024	6.55069
7025	8.67363
7026	7.11787
7027	7.11787
7028	7.97662
7029	7.97662
7030	9.00882
7031	9.00882
7032	9.00882
7033	9.00882
7034	9.00882
7035	9.35275
7036	9.3658
7037	9.3658
7038	7.00563
7039	7.00563
7040	8.31233
7041	6.89905
7042	6.89905
7043	8.49493
7044	8.49493
7045	8.49493
7046	9.49882
7047	9.49882
7048	9.49882
7049	9.49882
7050	11.0713
7051	10.6484
7052	10.6484
7053	10.6484
7054	10.6484
7055	8.99099
7056	8.99099
7057	10.7027
7058	10.7027
7059	10.7027
7060	10.7027
7061	10.7027
7062	10.7027
7063	10.7027
7064	13.5364
7065	13.5364
7066	13.5364
7067	13.5364
7068	12.5413
7069	10.277
7070	9.01612
7071	9.01612
7072	13.3284
7073	10.2428
7074	10.2428
7075	7.47286
7076	7.47286
7077	7.47286
7078	7.7681
7079	7.7681
7080	7.28528
7081	7.28528
7082	7.28528
7083	7.28528
7084	11.1105
7085	7.746
7086	5.97209
7087	5.97209
7088	5.97209
7089	12.4287
7090	12.4287
7091	10.8044
7092	10.8044
7093	10.8044
7094	9.34281
7095	10.6143
7096	10.0713
7097	10.0713
7098	8.41954
7099	8.41954
7100	10.0326
7101	10.0326
7102	10.0326
7103	10.0326
7104	10.7285
7105	10.7285
7106	10.7285
7107	10.7285
7108	11.4769
7109	11.4769
7110	8.31099
7111	8.31099
7112	8.97611
7113	8.97611
7114	8.97611
7115	8.97611
7116	10.1285
7117	10.1285
7118	10.0248
7119	13.3849
7120	13.2486
7121	6.77278
7122	11.6974
7123	11.6974
7124	9.67816
7125	13.0275
7126	15.4577
7127	10.5266
7128	10.5266
7129	10.5266
7130	10.5266
7131	10.4293
7132	8.44236
7133	8.44236
7134	10.824
7135	10.824
7136	10.824
7137	10.824
7138	11.3016
7139	11.3016
7140	11.3016
7141	11.3016
7142	9.96932
7143	10.0933
7144	10.0933
7145	10.0933
7146	10.0933
7147	10.0933
7148	10.0933
7149	10.0933
7150	9.68361
7151	9.68361
7152	8.92
7153	8.92
7154	8.92
7155	8.92
7156	8.92
7157	8.92
7158	8.92
7159	8.92
7160	9.1919
7161	8.41609
7162	5.60624
7163	5.60624
7164	6.67641
7165	6.67641
7166	9.93347
7167	9.97243
7168	10.7156
7169	8.52322
7170	8.66511
7171	12.3315
7172	12.3315
7173	13.6645
7174	13.6645
7175	13.9785
7176	13.9785
7177	13.9785
7178	13.9785
7179	13.9785
