Sweep	Chain_1	Chain_2	Chain_3	
4290	11	13	28	
4291	9	11	28	
4292	9	13	28	
4293	8	15	28	
4294	8	15	28	
4295	8	15	28	
4296	7	13	27	
4297	12	9	26	
4298	11	10	25	
4299	8	12	27	
4300	12	8	27	
4301	8	12	27	
4302	14	9	26	
4303	13	10	28	
4304	13	10	28	
4305	12	14	28	
4306	12	14	28	
4307	14	12	28	
4308	13	13	28	
4309	13	13	28	
4310	11	13	28	
4311	14	12	28	
4312	12	14	28	
4313	14	12	28	
4314	12	14	28	
4315	11	16	27	
4316	11	16	27	
4317	11	16	27	
4318	13	13	27	
4319	10	15	26	
4320	8	16	26	
4321	8	16	26	
4322	13	10	28	
4323	13	9	29	
4324	13	9	29	
4325	13	9	29	
4326	13	9	29	
4327	9	13	26	
4328	9	13	26	
4329	8	14	27	
4330	7	11	28	
4331	7	11	28	
4332	7	14	28	
4333	7	14	28	
4334	7	14	28	
4335	7	14	28	
4336	8	16	29	
4337	8	15	28	
4338	8	15	28	
4339	8	15	28	
4340	8	13	28	
4341	7	15	28	
4342	8	16	28	
4343	16	8	28	
4344	8	13	28	
4345	8	13	28	
4346	8	15	28	
4347	8	16	28	
4348	8	16	28	
4349	8	14	27	
4350	8	15	25	
4351	8	16	24	
4352	8	16	24	
4353	12	8	26	
4354	12	10	25	
4355	11	15	24	
4356	8	15	24	
4357	8	15	24	
4358	8	14	27	
4359	9	16	28	
4360	9	16	28	
4361	9	16	28	
4362	9	16	28	
4363	12	7	28	
4364	8	12	27	
4365	8	12	27	
4366	9	11	27	
4367	9	11	27	
4368	8	13	28	
4369	10	15	28	
4370	7	13	28	
4371	9	14	28	
4372	9	14	28	
4373	7	16	29	
4374	7	16	29	
4375	9	15	28	
4376	15	9	28	
4377	15	9	28	
4378	12	12	28	
4379	13	11	28	
4380	11	13	28	
4381	9	13	28	
4382	9	13	28	
4383	8	14	28	
4384	8	14	28	
4385	11	8	28	
4386	10	14	28	
4387	10	12	28	
4388	12	10	28	
4389	10	12	28	
4390	9	16	28	
4391	13	12	28	
4392	12	13	28	
4393	11	12	28	
4394	11	9	28	
4395	9	11	28	
4396	11	10	28	
4397	8	11	27	
4398	11	10	28	
4399	9	9	28	
4400	8	10	27	
4401	9	11	28	
4402	9	11	28	
4403	11	9	28	
4404	11	9	28	
4405	13	11	28	
4406	9	10	28	
4407	9	10	28	
4408	9	10	28	
4409	9	9	28	
4410	8	9	28	
4411	9	8	28	
4412	10	10	28	
4413	11	14	28	
4414	11	14	28	
4415	11	14	28	
4416	11	13	27	
4417	11	13	27	
4418	11	13	27	
4419	11	14	27	
4420	11	14	27	
4421	11	14	27	
4422	11	14	28	
4423	11	14	28	
4424	12	14	28	
4425	14	13	28	
4426	11	13	27	
4427	9	11	27	
4428	12	12	25	
4429	12	12	25	
4430	12	12	25	
4431	10	12	27	
4432	10	12	27	
4433	10	11	26	
4434	10	11	26	
4435	10	11	26	
4436	10	11	26	
4437	10	11	26	
4438	11	10	26	
4439	8	9	24	
4440	8	11	26	
4441	8	11	26	
4442	8	11	23	
4443	8	11	23	
4444	8	11	23	
4445	8	11	23	
4446	7	10	22	
4447	10	8	18	
4448	10	8	18	
4449	10	8	18	
4450	8	10	18	
4451	8	13	22	
4452	13	8	22	
4453	8	13	22	
4454	7	10	19	
4455	7	10	19	
4456	13	9	20	
4457	7	7	19	
4458	7	9	21	
4459	9	8	17	
4460	9	8	17	
4461	7	8	22	
4462	7	8	18	
4463	9	8	21	
4464	7	9	20	
4465	7	9	20	
4466	7	9	20	
4467	7	9	19	
4468	7	9	19	
4469	7	9	19	
4470	9	8	23	
4471	9	8	23	
4472	9	8	23	
4473	10	7	19	
4474	7	10	19	
4475	7	10	19	
4476	7	10	19	
4477	7	10	19	
4478	6	11	19	
4479	6	10	27	
4480	6	9	20	
4481	10	7	15	
4482	9	8	17	
4483	9	8	17	
4484	6	10	17	
4485	6	10	17	
4486	6	14	18	
4487	6	13	17	
4488	7	12	21	
4489	6	14	15	
4490	6	14	15	
4491	11	7	17	
4492	7	11	17	
4493	7	11	17	
4494	7	11	17	
4495	6	10	19	
4496	6	10	19	
4497	6	10	19	
4498	10	6	19	
4499	10	8	19	
4500	8	10	19	
4501	10	8	19	
4502	13	7	20	
4503	10	11	18	
4504	11	11	17	
4505	9	13	17	
4506	10	12	17	
4507	9	13	12	
4508	9	10	15	
4509	11	11	14	
4510	12	9	14	
4511	12	13	17	
4512	12	13	17	
4513	13	12	17	
4514	11	12	17	
4515	12	11	17	
4516	11	12	17	
4517	12	11	17	
4518	11	11	15	
4519	8	10	18	
4520	9	14	17	
4521	9	14	17	
4522	9	14	17	
4523	8	10	21	
4524	10	8	24	
4525	8	10	24	
4526	8	10	24	
4527	8	10	24	
4528	8	10	24	
4529	8	11	21	
4530	8	10	24	
4531	8	10	24	
4532	8	10	20	
4533	8	10	22	
4534	8	10	22	
4535	9	10	20	
4536	10	9	20	
4537	10	8	19	
4538	8	10	19	
4539	9	11	18	
4540	9	11	18	
4541	9	11	18	
4542	8	12	18	
4543	8	12	18	
4544	8	12	18	
4545	8	12	18	
4546	9	10	22	
4547	9	10	22	
4548	10	9	22	
4549	10	14	20	
4550	10	14	20	
4551	10	14	20	
4552	10	7	22	
4553	8	9	23	
4554	8	9	23	
4555	8	9	23	
4556	7	17	23	
4557	6	14	24	
4558	13	9	22	
4559	7	12	19	
4560	12	7	19	
4561	12	7	19	
4562	11	8	18	
4563	7	11	18	
4564	12	7	21	
4565	7	12	21	
4566	12	9	21	
4567	8	13	22	
4568	6	10	16	
4569	6	10	16	
4570	6	10	16	
4571	6	10	16	
4572	6	13	14	
4573	6	13	14	
4574	6	12	13	
4575	6	13	15	
4576	6	13	15	
4577	6	13	15	
4578	6	15	13	
4579	5	10	16	
4580	6	18	12	
4581	6	17	9	
4582	5	11	15	
4583	5	10	16	
4584	5	10	16	
4585	5	9	17	
4586	9	5	17	
4587	9	5	20	
4588	9	5	20	
4589	10	8	18	
4590	10	8	18	
4591	10	8	18	
4592	9	9	21	
4593	9	9	21	
4594	9	9	21	
4595	9	9	21	
4596	9	7	17	
4597	9	7	17	
4598	7	9	17	
4599	10	6	16	
4600	10	9	15	
4601	10	9	15	
4602	9	19	13	
4603	9	13	19	
4604	9	13	19	
4605	9	13	19	
4606	9	11	16	
4607	9	10	14	
4608	9	14	10	
4609	9	14	10	
4610	9	14	10	
4611	10	14	11	
4612	10	14	11	
4613	10	11	14	
4614	10	11	14	
4615	10	11	14	
4616	6	11	15	
4617	8	11	20	
4618	7	11	20	
4619	9	10	22	
4620	10	8	20	
4621	8	10	20	
4622	10	8	20	
4623	7	10	16	
4624	10	7	16	
4625	7	10	16	
4626	10	7	16	
4627	9	10	17	
4628	8	10	18	
4629	8	10	18	
4630	10	8	18	
4631	10	8	18	
4632	8	10	18	
4633	11	7	18	
4634	7	11	18	
4635	7	9	16	
4636	9	7	16	
4637	10	9	18	
4638	9	10	16	
4639	9	10	16	
4640	11	10	14	
4641	9	11	16	
4642	9	11	16	
4643	9	10	16	
4644	10	9	16	
4645	9	9	13	
4646	9	10	19	
4647	9	10	17	
4648	10	9	17	
4649	10	9	17	
4650	11	10	19	
4651	12	11	21	
4652	11	12	20	
4653	11	12	20	
4654	13	11	21	
4655	11	13	21	
4656	11	13	21	
4657	13	11	21	
4658	11	10	23	
4659	10	11	23	
4660	10	12	19	
4661	10	12	19	
4662	12	18	14	
4663	10	10	22	
4664	7	10	22	
4665	7	10	22	
4666	7	10	22	
4667	7	10	22	
4668	7	10	22	
4669	10	7	22	
4670	10	8	19	
4671	13	10	25	
4672	10	13	25	
4673	10	13	25	
4674	7	13	28	
4675	8	12	28	
4676	12	8	28	
4677	12	8	28	
4678	8	12	28	
4679	8	12	28	
4680	7	11	25	
4681	11	7	25	
4682	11	7	25	
4683	6	11	26	
4684	11	6	26	
4685	6	11	28	
4686	6	11	28	
4687	11	6	28	
4688	11	7	24	
4689	7	11	24	
4690	11	7	24	
4691	11	7	26	
4692	6	12	23	
4693	6	12	23	
4694	7	12	24	
4695	12	7	26	
4696	7	12	25	
4697	7	12	25	
4698	6	13	27	
4699	6	13	27	
4700	6	13	27	
4701	6	12	26	
4702	6	12	26	
4703	6	14	22	
4704	8	13	21	
4705	8	13	21	
4706	7	13	25	
4707	7	13	25	
4708	7	13	25	
4709	10	8	25	
4710	10	8	25	
4711	10	8	25	
4712	10	8	25	
4713	10	10	22	
4714	10	10	22	
4715	10	10	22	
4716	10	10	22	
4717	10	10	22	
4718	10	10	22	
4719	9	9	24	
4720	9	9	24	
4721	10	9	22	
4722	9	10	22	
4723	10	8	24	
4724	8	10	24	
4725	9	13	22	
4726	10	10	23	
4727	10	10	23	
4728	11	10	25	
4729	9	9	26	
4730	9	9	26	
4731	9	9	26	
4732	9	9	26	
4733	9	9	26	
4734	9	9	26	
4735	8	9	28	
4736	7	9	26	
4737	7	9	26	
4738	7	11	27	
4739	9	8	26	
4740	8	9	26	
4741	11	7	23	
4742	7	11	23	
4743	9	8	25	
4744	8	9	25	
4745	9	8	25	
4746	9	8	25	
4747	8	9	25	
4748	8	8	24	
4749	8	8	24	
4750	8	8	24	
4751	8	9	19	
4752	7	9	23	
4753	6	9	22	
4754	6	9	22	
4755	8	7	23	
4756	8	7	23	
4757	8	7	23	
4758	6	7	25	
4759	7	6	25	
4760	8	7	27	
4761	7	8	27	
4762	7	8	27	
4763	7	8	27	
4764	7	8	27	
4765	7	8	27	
4766	9	7	26	
4767	7	7	26	
4768	7	7	26	
4769	7	7	26	
4770	8	7	26	
4771	12	9	27	
4772	12	9	27	
4773	9	12	27	
4774	10	9	27	
4775	9	10	27	
4776	9	10	27	
4777	9	10	24	
4778	10	9	24	
4779	11	9	26	
4780	7	12	25	
4781	5	12	27	
4782	5	10	26	
4783	5	8	24	
4784	8	7	24	
4785	7	8	26	
4786	8	7	22	
4787	8	7	22	
4788	5	9	26	
4789	6	10	26	
4790	7	11	24	
4791	7	11	24	
4792	11	7	24	
4793	10	9	26	
4794	9	10	26	
4795	11	8	25	
4796	8	11	25	
4797	11	8	25	
4798	8	11	25	
4799	8	11	25	
4800	9	12	23	
4801	9	13	25	
4802	11	9	26	
4803	8	11	26	
4804	8	11	26	
4805	8	11	26	
4806	8	11	26	
4807	8	11	26	
4808	13	8	28	
4809	8	10	28	
4810	9	11	28	
4811	9	11	28	
4812	10	9	26	
4813	10	12	27	
4814	10	12	27	
4815	12	11	27	
4816	11	12	27	
4817	11	11	28	
4818	10	11	28	
4819	12	10	26	
4820	11	12	27	
4821	13	12	28	
4822	12	13	28	
4823	13	12	28	
4824	13	12	28	
4825	13	11	28	
4826	11	13	28	
4827	11	13	28	
4828	13	11	28	
4829	11	13	28	
4830	11	11	27	
4831	11	12	28	
4832	12	11	28	
4833	12	11	28	
4834	11	12	28	
4835	11	12	28	
4836	11	14	28	
4837	11	14	28	
4838	11	14	28	
4839	11	14	28	
4840	11	14	28	
4841	11	14	28	
4842	11	13	28	
4843	9	11	28	
4844	11	9	28	
4845	9	11	28	
4846	11	9	28	
4847	9	12	27	
4848	8	12	28	
4849	8	12	28	
4850	8	12	28	
4851	8	12	28	
4852	8	12	28	
4853	9	13	28	
4854	11	10	28	
4855	11	10	28	
4856	10	11	28	
4857	11	10	26	
4858	11	13	26	
4859	13	13	26	
4860	13	13	26	
4861	10	12	26	
4862	10	11	27	
4863	9	11	28	
4864	12	12	25	
4865	11	12	28	
4866	10	11	28	
4867	12	11	27	
4868	11	12	27	
4869	11	12	27	
4870	10	12	28	
4871	12	10	28	
4872	10	12	28	
4873	10	12	28	
4874	10	12	28	
4875	10	13	27	
4876	13	11	28	
4877	13	13	28	
4878	11	12	27	
4879	11	12	27	
4880	12	11	28	
4881	11	12	28	
4882	11	12	28	
4883	12	10	28	
4884	12	10	28	
4885	12	10	28	
4886	12	10	28	
4887	12	12	28	
4888	10	10	28	
4889	10	9	28	
4890	9	10	28	
4891	10	9	28	
4892	8	11	28	
4893	8	11	28	
4894	8	18	27	
4895	8	18	27	
4896	8	15	28	
4897	9	16	27	
4898	9	15	28	
4899	8	17	28	
4900	8	14	28	
4901	14	8	28	
4902	15	8	28	
4903	8	15	28	
4904	8	15	28	
4905	8	15	28	
4906	9	15	27	
4907	10	17	27	
4908	14	10	26	
4909	10	14	26	
4910	10	13	27	
4911	10	13	27	
4912	10	10	28	
4913	10	10	28	
4914	10	10	28	
4915	10	11	28	
4916	11	10	28	
4917	11	10	25	
4918	10	11	27	
4919	11	10	27	
4920	11	10	27	
4921	11	10	27	
4922	11	10	27	
4923	11	12	27	
4924	11	12	27	
4925	9	11	27	
4926	9	11	27	
4927	11	9	27	
4928	9	11	27	
4929	9	11	27	
4930	9	11	27	
4931	9	10	28	
4932	10	12	24	
4933	10	12	24	
4934	11	13	27	
4935	11	13	27	
4936	11	13	27	
4937	11	13	27	
4938	11	11	27	
4939	11	9	28	
4940	10	12	28	
4941	12	10	28	
4942	10	10	28	
4943	11	10	26	
4944	10	11	26	
4945	11	10	26	
4946	10	9	27	
4947	10	10	27	
4948	10	10	28	
4949	10	10	28	
4950	10	11	27	
4951	11	10	27	
4952	10	11	27	
4953	10	11	28	
4954	11	10	28	
4955	11	10	28	
4956	11	12	28	
4957	11	12	28	
4958	10	15	28	
4959	10	15	28	
4960	11	13	29	
4961	13	14	28	
4962	13	10	28	
4963	12	13	28	
4964	10	13	28	
4965	9	10	28	
4966	11	10	28	
4967	10	11	28	
4968	9	14	29	
4969	9	14	29	
4970	12	9	28	
4971	12	9	28	
4972	12	9	28	
4973	9	11	27	
4974	9	11	27	
4975	11	11	28	
4976	11	11	28	
4977	11	11	28	
4978	9	13	26	
4979	8	12	26	
4980	8	13	26	
4981	7	14	26	
4982	7	13	27	
4983	7	13	27	
4984	9	12	28	
4985	7	13	28	
4986	7	13	28	
4987	7	13	28	
4988	10	8	26	
4989	11	8	26	
4990	11	8	26	
4991	11	8	26	
4992	10	7	26	
4993	10	7	26	
4994	9	8	26	
4995	11	10	28	
4996	12	13	27	
4997	10	17	26	
4998	10	17	26	
4999	10	17	26	
5000	9	17	26	
5001	9	17	26	
5002	9	16	26	
5003	9	16	26	
5004	11	10	25	
5005	9	11	26	
5006	9	11	26	
5007	9	11	26	
5008	11	11	28	
5009	11	11	28	
5010	11	11	28	
5011	10	11	26	
5012	10	11	26	
5013	11	10	26	
5014	11	10	26	
5015	11	10	26	
5016	12	11	28	
5017	11	14	28	
5018	12	9	28	
5019	10	10	27	
5020	10	10	27	
5021	8	10	27	
5022	8	10	27	
5023	8	10	27	
5024	8	10	27	
5025	8	9	28	
5026	8	10	27	
5027	8	10	27	
5028	8	10	27	
5029	8	10	27	
5030	8	10	27	
5031	11	10	27	
5032	9	10	26	
5033	9	10	26	
5034	10	10	25	
5035	10	10	25	
5036	15	9	26	
5037	15	9	26	
5038	12	8	28	
5039	8	12	28	
5040	8	12	28	
5041	12	8	28	
5042	8	12	28	
5043	10	8	28	
5044	10	10	27	
5045	10	10	27	
5046	10	10	27	
5047	10	10	27	
5048	9	12	28	
5049	9	12	28	
5050	10	9	28	
5051	10	7	27	
5052	9	9	27	
5053	9	11	26	
5054	9	11	26	
5055	9	11	26	
5056	11	9	26	
5057	11	9	26	
5058	9	11	26	
5059	10	12	28	
5060	10	12	28	
5061	10	13	28	
5062	10	13	28	
5063	10	13	28	
5064	10	13	28	
5065	8	10	28	
5066	10	8	28	
5067	10	9	28	
5068	9	10	28	
5069	9	10	28	
5070	9	10	28	
5071	10	9	28	
5072	11	12	28	
5073	9	16	27	
5074	12	9	28	
5075	8	9	28	
5076	8	9	28	
5077	9	10	28	
5078	9	10	28	
5079	10	9	28	
5080	10	9	28	
5081	13	9	28	
5082	9	14	28	
5083	9	14	28	
5084	8	13	27	
5085	9	11	27	
5086	9	11	27	
5087	9	11	27	
5088	11	9	27	
5089	9	11	26	
5090	11	13	27	
5091	9	10	28	
5092	9	10	28	
5093	9	10	28	
5094	8	11	29	
5095	9	13	28	
5096	6	11	28	
5097	6	11	28	
5098	6	11	28	
5099	6	11	27	
5100	6	11	27	
5101	6	11	27	
5102	11	7	28	
5103	7	11	28	
5104	7	11	28	
5105	10	7	28	
5106	9	12	27	
5107	6	13	28	
5108	6	13	28	
5109	6	13	28	
5110	6	13	28	
5111	6	14	28	
5112	6	14	28	
5113	7	12	27	
5114	5	14	27	
5115	5	14	27	
5116	5	14	27	
5117	6	14	28	
5118	6	13	27	
5119	6	15	27	
5120	6	12	27	
5121	6	12	27	
5122	6	12	27	
5123	6	14	27	
5124	6	14	27	
5125	5	14	25	
5126	5	14	25	
5127	5	14	25	
5128	5	14	25	
5129	5	15	27	
5130	6	14	27	
5131	5	11	28	
5132	11	5	28	
5133	11	5	28	
5134	11	5	25	
5135	5	12	28	
5136	5	12	28	
5137	5	12	28	
5138	5	12	28	
5139	6	12	28	
5140	8	11	29	
5141	11	7	28	
5142	7	11	28	
5143	7	12	28	
5144	7	12	28	
5145	6	11	24	
5146	6	11	24	
5147	7	15	27	
5148	8	13	26	
5149	8	13	26	
5150	7	14	27	
5151	6	16	27	
5152	9	13	27	
5153	9	13	27	
5154	9	13	27	
5155	6	12	28	
5156	6	12	28	
5157	6	12	28	
5158	12	8	26	
5159	6	17	28	
5160	6	14	28	
5161	6	14	28	
5162	6	14	28	
5163	6	13	27	
5164	6	13	27	
5165	6	13	27	
5166	6	13	27	
5167	6	13	27	
5168	6	13	27	
5169	6	13	27	
5170	13	6	27	
5171	6	13	27	
5172	6	13	27	
5173	11	8	28	
5174	11	8	28	
5175	8	11	28	
5176	8	11	28	
5177	8	11	28	
5178	8	11	28	
5179	8	11	28	
5180	11	8	28	
5181	11	8	28	
5182	6	11	28	
5183	6	11	28	
5184	6	11	28	
5185	13	7	27	
5186	7	13	26	
5187	7	13	26	
5188	7	13	26	
5189	13	7	26	
5190	13	9	28	
5191	13	9	28	
5192	9	13	28	
5193	9	13	28	
5194	7	15	28	
5195	7	15	28	
5196	7	15	28	
5197	6	16	26	
5198	6	16	26	
5199	8	14	24	
5200	8	14	24	
5201	10	15	27	
5202	10	15	27	
5203	10	15	27	
5204	9	17	28	
5205	10	14	28	
5206	10	14	28	
5207	10	14	28	
5208	10	14	28	
5209	10	14	28	
5210	10	14	28	
5211	10	14	28	
5212	8	13	27	
5213	8	15	28	
5214	9	14	28	
5215	10	14	26	
5216	11	13	25	
5217	14	9	25	
5218	11	10	22	
5219	11	10	22	
5220	9	11	24	
5221	9	11	20	
5222	11	12	20	
5223	11	12	20	
5224	12	21	14	
5225	12	21	14	
5226	12	21	14	
5227	12	21	14	
5228	12	14	21	
5229	12	14	21	
5230	12	14	21	
5231	12	15	23	
5232	12	12	25	
5233	12	12	25	
5234	12	13	22	
5235	9	12	26	
5236	8	12	26	
5237	8	12	26	
5238	13	10	25	
5239	13	10	25	
5240	10	12	24	
5241	10	12	24	
5242	9	13	27	
5243	10	12	28	
5244	10	13	26	
5245	10	13	26	
5246	10	11	27	
5247	10	11	27	
5248	11	10	27	
5249	10	9	28	
5250	10	9	28	
5251	12	9	28	
5252	9	11	27	
5253	9	11	27	
5254	9	10	27	
5255	10	9	27	
5256	10	9	27	
5257	9	12	28	
5258	8	11	27	
5259	8	11	27	
5260	8	11	27	
5261	8	12	28	
5262	8	10	23	
5263	8	10	23	
5264	8	9	25	
5265	6	12	22	
5266	6	12	22	
5267	6	12	22	
5268	5	10	21	
5269	10	6	19	
5270	6	10	19	
5271	10	6	19	
5272	10	6	19	
5273	10	6	19	
5274	5	8	27	
5275	5	8	27	
5276	6	9	28	
5277	6	9	28	
5278	6	8	27	
5279	8	6	27	
5280	7	7	26	
5281	7	6	28	
5282	7	6	28	
5283	6	7	28	
5284	7	6	28	
5285	7	6	28	
5286	7	6	28	
5287	7	6	27	
5288	7	6	27	
5289	11	6	27	
5290	8	7	25	
5291	7	8	25	
5292	5	9	26	
5293	8	6	25	
5294	6	8	25	
5295	11	9	26	
5296	10	13	28	
5297	11	10	28	
5298	10	11	28	
5299	11	10	27	
5300	11	12	26	
5301	14	17	24	
5302	12	14	25	
5303	13	16	25	
5304	13	19	24	
5305	11	16	28	
5306	11	16	28	
5307	12	16	27	
5308	12	16	27	
5309	12	16	27	
5310	10	17	26	
5311	10	17	26	
5312	10	20	18	
5313	12	17	21	
5314	12	17	21	
5315	12	17	21	
5316	12	17	21	
5317	12	17	21	
5318	12	17	21	
5319	12	17	21	
5320	10	17	26	
5321	10	19	24	
5322	10	19	24	
5323	10	17	25	
5324	10	17	25	
5325	10	17	25	
5326	11	22	18	
5327	12	19	25	
5328	13	12	24	
5329	10	12	23	
5330	11	11	24	
5331	12	14	24	
5332	12	14	24	
5333	11	16	20	
5334	12	11	20	
5335	8	12	22	
5336	12	8	20	
5337	11	10	20	
5338	11	9	19	
5339	11	10	22	
5340	11	12	20	
5341	11	12	20	
5342	12	8	20	
5343	12	8	20	
5344	8	12	20	
5345	8	13	21	
5346	8	13	21	
5347	10	15	26	
5348	10	15	26	
5349	11	13	24	
5350	11	13	24	
5351	9	11	24	
5352	9	11	24	
5353	8	11	24	
5354	11	11	26	
5355	11	11	26	
5356	11	11	26	
5357	9	13	26	
5358	12	10	25	
5359	11	11	25	
5360	11	11	25	
5361	11	11	25	
5362	11	11	25	
5363	11	11	25	
5364	10	12	21	
5365	10	12	21	
5366	11	9	25	
5367	10	8	27	
5368	9	9	23	
5369	8	11	23	
5370	9	9	23	
5371	9	9	23	
5372	9	9	23	
5373	9	9	23	
5374	9	9	23	
5375	9	9	23	
5376	9	9	23	
5377	9	9	23	
5378	9	9	23	
5379	7	10	27	
5380	7	10	27	
5381	9	13	28	
5382	13	8	28	
5383	12	8	27	
5384	12	8	27	
5385	8	12	27	
5386	7	13	27	
5387	13	7	27	
5388	12	6	28	
5389	6	12	28	
5390	13	9	28	
5391	13	9	28	
5392	9	13	28	
5393	9	10	28	
5394	10	9	28	
5395	10	9	28	
5396	7	10	27	
5397	10	6	26	
5398	10	6	26	
5399	6	10	28	
5400	6	11	28	
5401	6	11	28	
5402	6	11	28	
5403	6	11	28	
5404	6	11	28	
5405	11	5	27	
5406	5	14	23	
5407	8	17	22	
5408	17	8	22	
5409	8	17	22	
5410	6	15	22	
5411	5	13	19	
5412	12	6	22	
5413	13	5	22	
5414	5	13	22	
5415	5	13	22	
5416	5	13	22	
5417	6	13	23	
5418	6	13	23	
5419	6	13	23	
5420	6	13	23	
5421	6	14	20	
5422	6	20	14	
5423	6	14	20	
5424	14	6	20	
5425	7	12	19	
5426	7	12	19	
5427	6	13	19	
5428	7	12	24	
5429	7	15	25	
5430	6	12	22	
5431	6	12	22	
5432	7	14	20	
5433	7	14	20	
5434	9	14	21	
5435	9	14	21	
5436	9	14	21	
5437	8	14	23	
5438	8	14	23	
5439	8	14	23	
5440	8	14	23	
5441	8	14	23	
5442	8	14	23	
5443	12	9	22	
5444	12	12	22	
5445	9	12	25	
5446	7	12	21	
5447	12	7	21	
5448	7	12	21	
5449	7	12	21	
5450	7	12	21	
5451	15	9	24	
5452	8	12	21	
5453	8	14	23	
5454	8	14	23	
5455	9	12	20	
5456	8	14	24	
5457	7	16	20	
5458	8	17	20	
5459	8	17	20	
5460	14	8	19	
5461	8	12	23	
5462	8	13	19	
5463	8	13	19	
5464	10	8	17	
5465	8	10	17	
5466	10	8	17	
5467	11	13	16	
5468	10	7	19	
5469	12	10	21	
5470	9	11	18	
5471	7	12	18	
5472	8	12	19	
5473	7	17	22	
5474	7	14	21	
5475	7	14	21	
5476	10	11	20	
5477	11	10	20	
5478	10	10	22	
5479	11	13	20	
5480	13	11	20	
5481	13	11	20	
5482	10	10	17	
5483	10	10	17	
5484	10	10	17	
5485	10	11	19	
5486	10	11	19	
5487	10	11	19	
5488	10	11	19	
5489	10	11	19	
5490	10	11	19	
5491	10	11	19	
5492	10	11	19	
5493	10	11	19	
5494	10	11	19	
5495	10	11	19	
5496	9	9	21	
5497	8	9	18	
5498	8	9	18	
5499	8	10	17	
5500	8	10	17	
5501	8	10	17	
5502	8	10	17	
5503	10	8	17	
5504	8	9	18	
5505	8	8	19	
5506	8	8	19	
5507	8	8	19	
5508	8	10	19	
5509	10	8	19	
5510	9	8	19	
5511	10	9	14	
5512	9	10	14	
5513	9	9	17	
5514	9	9	17	
5515	10	10	20	
5516	10	10	20	
5517	10	8	22	
5518	9	8	20	
5519	8	10	17	
5520	8	10	17	
5521	8	10	17	
5522	9	8	21	
5523	9	9	22	
5524	9	9	22	
5525	9	9	22	
5526	8	9	17	
5527	8	10	14	
5528	9	11	16	
5529	8	8	18	
5530	8	8	18	
5531	8	8	18	
5532	8	9	15	
5533	9	8	15	
5534	8	8	15	
5535	9	8	12	
5536	10	11	14	
5537	12	11	17	
5538	8	15	12	
5539	10	14	15	
5540	10	15	14	
5541	10	15	14	
5542	10	15	14	
5543	10	15	14	
5544	8	15	15	
5545	8	15	15	
5546	8	15	15	
5547	8	12	14	
5548	9	13	14	
5549	9	13	14	
5550	9	10	11	
5551	9	10	11	
5552	9	11	10	
5553	9	9	13	
5554	9	12	9	
5555	9	12	9	
5556	9	14	16	
5557	9	14	16	
5558	12	9	20	
5559	9	12	20	
5560	9	12	20	
5561	9	12	20	
5562	8	13	22	
5563	8	12	22	
5564	8	12	22	
5565	8	12	22	
5566	12	8	22	
5567	8	12	22	
5568	8	12	22	
5569	8	12	22	
5570	8	12	22	
5571	8	12	22	
5572	9	14	23	
5573	9	14	23	
5574	10	14	23	
5575	10	11	23	
5576	10	11	23	
5577	11	10	23	
5578	8	13	26	
5579	8	13	26	
5580	12	8	23	
5581	12	10	24	
5582	10	12	24	
5583	10	10	27	
5584	10	10	27	
5585	10	10	27	
5586	8	11	19	
5587	8	11	19	
5588	8	11	19	
5589	8	11	19	
5590	8	10	19	
5591	7	14	20	
5592	7	13	21	
5593	9	13	19	
5594	9	19	13	
5595	9	13	19	
5596	7	12	22	
5597	7	10	18	
5598	8	11	22	
5599	8	11	22	
5600	7	10	20	
5601	7	13	24	
5602	5	11	20	
5603	5	11	20	
5604	5	11	20	
5605	5	11	20	
5606	6	12	20	
5607	6	12	20	
5608	10	7	25	
5609	7	10	25	
5610	7	10	25	
5611	7	10	25	
5612	10	7	25	
5613	7	10	25	
5614	7	10	25	
5615	7	11	24	
5616	6	10	22	
5617	7	8	18	
5618	7	8	18	
5619	5	9	25	
5620	5	11	21	
5621	5	13	19	
5622	5	13	19	
5623	6	12	20	
5624	6	12	20	
5625	11	6	21	
5626	6	11	21	
5627	10	12	18	
5628	11	9	17	
5629	9	11	17	
5630	9	11	17	
5631	6	11	24	
5632	7	9	20	
5633	7	9	20	
5634	7	9	20	
5635	7	9	20	
5636	7	9	20	
5637	7	9	24	
5638	7	9	24	
5639	7	9	24	
5640	7	9	24	
5641	7	9	24	
5642	7	9	24	
5643	7	9	24	
5644	7	9	24	
5645	7	9	25	
5646	8	13	24	
5647	9	10	25	
5648	12	15	25	
5649	9	19	25	
5650	9	19	25	
5651	8	16	26	
5652	9	19	27	
5653	7	17	28	
5654	7	18	28	
5655	11	18	26	
5656	11	14	27	
5657	11	14	27	
5658	15	9	25	
5659	9	14	26	
5660	9	14	26	
5661	11	19	26	
5662	11	19	26	
5663	11	19	26	
5664	11	19	26	
5665	10	24	25	
5666	7	20	28	
5667	7	20	28	
5668	6	19	28	
5669	8	21	28	
5670	9	20	27	
5671	9	21	25	
5672	11	20	27	
5673	7	19	25	
5674	6	17	26	
5675	8	22	27	
5676	8	22	27	
5677	8	22	27	
5678	8	22	27	
5679	8	22	27	
5680	11	20	27	
5681	11	20	27	
5682	11	20	27	
5683	11	20	27	
5684	11	20	27	
5685	11	20	27	
5686	11	20	27	
